kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;vervaldatum_apk;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;vervaldatum_apk_dt;catalogusprijs;zuinigheidsclassificatie;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;maximum_last_onder_de_vooras_sen_tezamen_koppeling;type;maximum_ondersteunende_snelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;hoogte_voertuig;type_gasinstallatie;maximale_constructiesnelheid
18RNVG;Personenauto;PORSCHE;CAYENNE S;20210607;stationwagen;ZWART;Niet geregistreerd;8;2220;2320;20050620;20050620;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;0;0.11;286;Nee;Ja;Nee;6580;Logisch;00;Nee;2021-06-07T00:00:00.000;2005-06-20T00:00:00.000;2005-06-20T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230502;31565;5;4511;3080;e13*2001/116*0089*04;EA22;01;0;2022;2023-05-02T00:00:00.000;;G;750;3500;;;;;;;;
18RSNB;Personenauto;PORSCHE;986;20050805;cabriolet;ZWART;Niet geregistreerd;6;1270;1370;20000329;20050805;Geen verstrekking in Open Data;Ja;2;4;0;0;432;0;M1;r. op randprofiel in kofferruimte;1615;1;0.14;242;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2005-08-05T00:00:00.000;2000-03-29T00:00:00.000;2005-08-05T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230813;19989;2;3179;1615;e13*98/14*0020*04;KC11;02;0;2022;2023-08-13T00:00:00.000;;;;;;;;;;;;
18RVL2;Personenauto;PORSCHE;CAYENNE DIESEL;20191111;stationwagen;ZWART;Niet geregistreerd;6;2075;2175;20110104;20110802;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2860;0;0.08;290;Nee;Nee;Nee;6360;Geen oordeel;05;Ja;2019-11-11T00:00:00.000;2011-01-04T00:00:00.000;2011-08-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240125;26637;5;2967;2860;e13*2007/46*1085*03;ED22;02;0;2023;2024-01-25T00:00:00.000;;D;750;3500;;92A;0.00;;;;;
18RZF2;Personenauto;PORSCHE;CAYENNE DIESEL;20230211;stationwagen;ZWART;Niet geregistreerd;6;2055;2155;20110819;20110819;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2840;0;0.08;290;Nee;Nee;Nee;6340;Logisch;00;Ja;2023-02-11T00:00:00.000;2011-08-19T00:00:00.000;2011-08-19T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230520;25468;5;2967;2840;e13*2007/46*1085*04;EG22;02;0;2023;2023-05-20T00:00:00.000;109482;C;750;3500;;92A;;;;;;
18SKRD;Personenauto;PORSCHE;CAYENNE;20210820;stationwagen;ZWART;Niet geregistreerd;6;2145;2245;20060208;20060208;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;2945;0;0.08;286;Nee;Nee;Nee;6445;Logisch;00;Ja;2021-08-20T00:00:00.000;2006-02-08T00:00:00.000;2006-02-08T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230319;23152;5;3189;2945;e13*2001/116*0089*04;EC22;01;0;2022;2023-03-19T00:00:00.000;;G;750;3500;;;;;;;;
18SLPH;Personenauto;PORSCHE;911 CARRERA;20200707;coupe;ZWART;Niet geregistreerd;6;1410;1510;20060302;20060302;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1855;0;0.16;235;Nee;Nee;Nee;0;Logisch;00;Ja;2020-07-07T00:00:00.000;2006-03-02T00:00:00.000;2006-03-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230508;36597;4;3596;1855;e13*2001/116*0137*02;CA12;01;0;2022;2023-05-08T00:00:00.000;;G;;;;;;;;;;
18TJPP;Personenauto;PORSCHE;911 CARRERA 2 CABRIOLET  U9;20220601;cabriolet;ZWART;Niet geregistreerd;6;1331;1431;19910630;20070104;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. op randprofiel boven vooras in kofferruimte;1690;0;0.13;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2022-06-01T00:00:00.000;1991-06-30T00:00:00.000;2007-01-04T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230809;29447;4;3600;1690;;;;;2021;2023-08-09T00:00:00.000;;;500;1200;0;;;;;;;
18TRX3;Personenauto;PORSCHE;CAYENNE DIESEL;20220914;stationwagen;ZWART;Niet geregistreerd;6;2075;2175;20110127;20120331;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2860;0;0.08;290;Nee;Nee;Nee;6360;Geen oordeel;05;Ja;2022-09-14T00:00:00.000;2011-01-27T00:00:00.000;2012-03-31T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230207;19824;5;2967;2860;e13*2007/46*1085*03;ED22;02;0;2022;2023-02-07T00:00:00.000;106808;D;750;3500;;92A;0.00;;;;;
18TVLT;Personenauto;PORSCHE;911 CARRERA;20150806;cabriolet;ZWART;Niet geregistreerd;6;1370;1470;20000519;20070206;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1795;1;0.15;235;Nee;Nee;Nee;0;Geen oordeel;07;Ja;2015-08-06T00:00:00.000;2000-05-19T00:00:00.000;2007-02-06T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230805;33914;4;3387;1795;e13*98/14*0031*07;KE11;02;0;2022;2023-08-05T00:00:00.000;;;;;;;;;;;;
18XFBL;Personenauto;PORSCHE;BOXSTER;20221231;cabriolet;ZWART;Niet geregistreerd;6;1280;1380;20070421;20070421;Geen verstrekking in Open Data;Ja;2;4;0;0;433;0;M1;r. tegen schutbord in kofferruimte;1620;0;0.13;242;Nee;Nee;Nee;0;Logisch;00;Ja;2022-12-31T00:00:00.000;2007-04-21T00:00:00.000;2007-04-21T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231206;19129;2;2687;1620;e13*2001/116*0141*03;KP11;A1;0;2022;2023-12-06T00:00:00.000;;F;;;;;;;;;;
18XFP2;Personenauto;PORSCHE;911CARRERA COUPE;20170201;coupe;ZWART;Niet geregistreerd;6;1135;1235;19840710;20120524;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. op dwarsbalk boven vooras in kofferruimte;1500;0;0.14;227;Nee;Nee;Nee;2300;Geen oordeel;05;Ja;2017-02-01T00:00:00.000;1984-07-10T00:00:00.000;2012-05-24T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230219;;4;3164;1500;;;;;2021;2023-02-19T00:00:00.000;;;480;800;0;;;;;;;
18XPKF;Personenauto;PORSCHE;CAYENNE;20220812;stationwagen;ZWART;Niet geregistreerd;6;2145;2245;20070807;20070807;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;2945;1;0.09;287;Nee;Nee;Nee;6445;Logisch;00;Ja;2022-08-12T00:00:00.000;2007-08-07T00:00:00.000;2007-08-07T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230812;28321;5;3598;2945;e13*2001/116*0089*06;EK22;01;0;2022;2023-08-12T00:00:00.000;;G;750;3500;;;;;;;;
18XTV8;Personenauto;PORSCHE;PORSCHE CAYENNE T;20210527;stationwagen;ZWART;Niet geregistreerd;8;2409;2509;20060915;20120816;Geen verstrekking in Open Data;Ja;4;4;;;;;M1;kofferruimte r.;3080;;0.10;286;Nee;Nee;Nee;6580;Geen oordeel;05;Ja;2021-05-27T00:00:00.000;2006-09-15T00:00:00.000;2012-08-16T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230223;24037;5;4511;3080;;;;;2022;2023-02-23T00:00:00.000;;;750;3500;0;;;;;;;
18ZBTK;Personenauto;PORSCHE;911 CARRERA 4;20150828;cabriolet;ZWART;Niet geregistreerd;6;1470;1570;20010621;20071212;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1895;1;0.14;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2015-08-28T00:00:00.000;2001-06-21T00:00:00.000;2007-12-12T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230726;39068;4;3387;1895;e13*98/14*0031*08;KE22;01;0;2022;2023-07-26T00:00:00.000;;G;;;;;;;;;;
18ZDPN;Personenauto;PORSCHE;911 CARRERA;20170414;cabriolet;ZWART;Niet geregistreerd;6;1495;1595;20080104;20080104;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1920;1;0.15;235;Nee;Nee;Nee;0;Logisch;00;Ja;2017-04-14T00:00:00.000;2008-01-04T00:00:00.000;2008-01-04T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240311;38330;4;3596;1920;e13*2001/116*0137*06;KA12;01;0;2023;2024-03-11T00:00:00.000;141878;G;;;;;;;;;;
18ZFNB;Personenauto;PORSCHE;CAYENNE;20080110;stationwagen;ZWART;Niet geregistreerd;6;2145;2245;20080110;20080110;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;2945;1;0.09;287;Nee;Nee;Nee;6445;Logisch;00;Ja;2008-01-10T00:00:00.000;2008-01-10T00:00:00.000;2008-01-10T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240120;24933;5;3598;2945;e13*2001/116*0089*06;EK22;01;0;2023;2024-01-20T00:00:00.000;93209;G;750;3500;;;;;;;;
18ZGNB;Personenauto;PORSCHE;911 CARRERA 4S;20151114;cabriolet;ZWART;Niet geregistreerd;6;1575;1675;20080118;20080126;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1975;0;0.16;235;Nee;Nee;Nee;0;Logisch;00;Ja;2015-11-14T00:00:00.000;2008-01-18T00:00:00.000;2008-01-26T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230617;43234;4;3824;1975;e13*2001/116*0137*06;KB22;01;0;2022;2023-06-17T00:00:00.000;;G;;;;;;;;;;
18ZPJG;Personenauto;PORSCHE;911 CARRERA;20150421;coupe;ZWART;Niet geregistreerd;6;1410;1510;20080416;20080416;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1855;1;0.16;235;Nee;Nee;Nee;0;Logisch;00;Ja;2015-04-21T00:00:00.000;2008-04-16T00:00:00.000;2008-04-16T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230422;41775;4;3596;1855;e13*2001/116*0137*06;CA12;01;0;2022;2023-04-22T00:00:00.000;147095;G;;;;;;;;;;
18ZSHV;Personenauto;PORSCHE;986 BOXSTER S;20080530;cabriolet;ZWART;Niet geregistreerd;6;1310;1410;20010111;20080530;Geen verstrekking in Open Data;Ja;2;4;0;0;432;0;M1;r. tegen schutbord in kofferruimte;1655;1;0.13;242;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2008-05-30T00:00:00.000;2001-01-11T00:00:00.000;2008-05-30T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230928;20997;2;3179;1655;e13*98/14*0020*06;KC12;01;0;2022;2023-09-28T00:00:00.000;;G;;;;;0.00;;;;;
19DHHZ;Personenauto;PORSCHE;911 CARRERA 2 COUPE U9;20080801;coupe;ZWART;Niet geregistreerd;6;1331;1431;19920113;19990909;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. op randprofiel boven vooras in kofferruimte;1690;0;0.13;227;Nee;Nee;Nee;0;Geen oordeel;07;Ja;2008-08-01T00:00:00.000;1992-01-13T00:00:00.000;1999-09-09T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240525;24364;;3600;1690;;;;;2022;2024-05-25T00:00:00.000;;;500;1200;;;;;;;;
19DNDB;Personenauto;PORSCHE;911 CARRERA;20181103;coupe;ZWART;Niet geregistreerd;6;1295;1395;19980414;19990928;Geen verstrekking in Open Data;Nee;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1720;1;0.16;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2018-11-03T00:00:00.000;1998-04-14T00:00:00.000;1999-09-28T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230527;;4;3387;1720;e13*95/54*0031*02;CA11;02;0;2022;2023-05-27T00:00:00.000;;;;;;;;;;;;
19DXDX;Personenauto;PORSCHE;911 CARRERA;20190511;cabriolet;ZWART;Niet geregistreerd;6;1370;1470;20000103;20000103;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1795;1;0.15;235;Nee;Nee;Nee;0;Logisch;00;Ja;2019-05-11T00:00:00.000;2000-01-03T00:00:00.000;2000-01-03T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230513;36784;4;3387;1795;e13*98/14*0031*06;KE11;01;0;2022;2023-05-13T00:00:00.000;;;;;;;;;;;;
19FZLD;Personenauto;PORSCHE;911 CARRERA;20221025;coupe;ZWART;Niet geregistreerd;6;1295;1395;20000516;20000821;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1720;1;0.16;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2022-10-25T00:00:00.000;2000-05-16T00:00:00.000;2000-08-21T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231004;29297;4;3387;1720;e13*98/14*0031*06;CE11;02;0;2023;2023-10-04T00:00:00.000;;;;;;;;;;;;
19GLK6;Personenauto;PORSCHE;911 CARRERA COUPE;20181124;coupe;ZWART;Niet geregistreerd;6;1460;1560;20060228;20080715;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;r. schutbord kofferruimte;1811;;0.15;235;Nee;Nee;Nee;;Geen oordeel;05;Ja;2018-11-24T00:00:00.000;2006-02-28T00:00:00.000;2008-07-15T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231120;29594;4;3596;1811;;;;;2022;2023-11-20T00:00:00.000;;;;;0;;;;;;;
19GTLV;Personenauto;PORSCHE;911 CARRERA;20211120;coupe;ZWART;Niet geregistreerd;6;1350;1450;20010316;20010316;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1775;1;0.15;235;Nee;Nee;Nee;0;Logisch;00;Ja;2021-11-20T00:00:00.000;2001-03-16T00:00:00.000;2001-03-16T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221117;35560;4;3387;1775;e13*98/14*0031*08;CE21;01;0;2021;2022-11-17T00:00:00.000;;G;;;;;;;;;;
19GZXS;Personenauto;PORSCHE;BOXSTER S;20140106;cabriolet;ZWART;Niet geregistreerd;6;1270;1370;20010508;20010508;Geen verstrekking in Open Data;Ja;2;4;0;0;432;0;M1;r. tegen schutbord in kofferruimte;1615;1;0.14;242;Nee;Nee;Nee;0;Logisch;00;Ja;2014-01-06T00:00:00.000;2001-05-08T00:00:00.000;2001-05-08T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240115;20817;2;3179;1615;e13*98/14*0020*06;KC11;01;0;2022;2024-01-15T00:00:00.000;;G;;;;;0.00;;;;;
19HDF8;Personenauto;PORSCHE;911;20211006;cabriolet;ZWART;Niet geregistreerd;6;1449;1549;20000228;20081015;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;r. motorruimte kofferruimte;1796;;0.14;235;Nee;Nee;Nee;;Onlogisch;04;Ja;2021-10-06T00:00:00.000;2000-02-28T00:00:00.000;2008-10-15T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230705;30290;2;3387;1796;;;;;2022;2023-07-05T00:00:00.000;;;;;0;;;;;;;
19HLPP;Personenauto;PORSCHE;911 CARRERA;20170531;cabriolet;ZWART;Niet geregistreerd;6;1515;1615;20010903;20010903;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1970;0;0.15;235;Nee;Nee;Nee;0;Logisch;00;Ja;2017-05-31T00:00:00.000;2001-09-03T00:00:00.000;2001-09-03T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230416;40686;4;3596;1970;e13*98/14*0031*09;KF22;01;0;2022;2023-04-16T00:00:00.000;;G;;;;;;;;;;
19HPF9;Personenauto;PORSCHE;911 CARRERA S;20190607;cabriolet;ZWART;Niet geregistreerd;6;1520;1620;20090124;20090124;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1930;1;0.16;235;Nee;Nee;Nee;0;Logisch;00;Ja;2019-06-07T00:00:00.000;2009-01-24T00:00:00.000;2009-01-24T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230301;48799;4;3824;1930;e13*2001/116*0137*06;KB12;01;0;2022;2023-03-01T00:00:00.000;143671;G;;;;;;;;;;
19HPJ1;Personenauto;PORSCHE;911 CARRERA 2;20191021;coupe;ZWART;Niet geregistreerd;6;1390;1490;19990101;20090121;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;kofferruimte;1720;;0.16;235;Nee;Nee;Nee;;Geen oordeel;05;Ja;2019-10-21T00:00:00.000;1999-01-01T00:00:00.000;2009-01-21T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231006;27124;4;3400;1720;;;;;2022;2023-10-06T00:00:00.000;;;;;0;;;;;;;
19HPPJ;Personenauto;PORSCHE;911 CARRERA;20060719;coupe;ZWART;Niet geregistreerd;6;1340;1440;19980803;20011011;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1765;1;0.15;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2006-07-19T00:00:00.000;1998-08-03T00:00:00.000;2001-10-11T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230615;35506;4;3387;1765;e13*95/54*0031*02;CA12;02;0;2022;2023-06-15T00:00:00.000;;;;;;;;;;;;
19HRR7;Personenauto;PORSCHE;911 CARRERA 4S;20130408;coupe;ZWART;Niet geregistreerd;6;1450;1550;20051209;20090206;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1875;0;0.17;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2013-04-08T00:00:00.000;2005-12-09T00:00:00.000;2009-02-06T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240118;34258;4;3824;1875;e13*2001/116*0137*03;CB21;01;0;2023;2024-01-18T00:00:00.000;;G;;;;;;;;;;
19JGVG;Personenauto;PORSCHE;BOXSTER;20161223;cabriolet;ZWART;Niet geregistreerd;6;1235;1335;20020329;20020329;Geen verstrekking in Open Data;Ja;2;4;0;0;432;0;M1;r. tegen schutbord in kofferruimte;1570;1;0.12;242;Nee;Nee;Nee;0;Logisch;00;Ja;2016-12-23T00:00:00.000;2002-03-29T00:00:00.000;2002-03-29T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231001;18443;2;2687;1570;e13*98/14*0020*07;KB11;01;0;2022;2023-10-01T00:00:00.000;;F;;;;;;;;;;
