kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;bruto_bpm;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;cilinderinhoud;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;catalogusprijs;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;zuinigheidsclassificatie;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_last_onder_de_vooras_sen_tezamen_koppeling;maximum_ondersteunende_snelheid;type_gasinstallatie;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd
00SZF9;Personenauto;HYUNDAI;I20;20240117;20141119;1189;MPV;5;GRIJS;Niet geregistreerd;4;1248;945;1515;1045;450;850;20120117;20120117;Geen verstrekking in Open Data;13490;Ja;4;4;0;0;394;0;M1;r. bodemplaat by voorzitting;1515;PBT;e11*2007/46*0129*02;F5P41;M51AZ1;0;0.05;253;Nee;Nee;Nee;2365;0;2022;Logisch;00;Ja;2024-01-17T00:00:00.000;2014-11-19T00:00:00.000;2012-01-17T00:00:00.000;2012-01-17T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00SZZ6;Personenauto;HYUNDAI;I40;20230620;20160625;4397;stationwagen;5;ZWART;Niet geregistreerd;4;1591;1370;2030;1470;600;1300;20120109;20120109;Geen verstrekking in Open Data;25639;Ja;4;4;0;0;477;0;M1;r. dwarsbalk by voorzitting;2030;VF;e4*2007/46*0263*04;C5P21;M61AZ1;0;0.07;277;Nee;Nee;Nee;3330;0;2022;Logisch;00;Ja;2023-06-20T00:00:00.000;2016-06-25T00:00:00.000;2012-01-09T00:00:00.000;2012-01-09T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00SZZ7;Personenauto;HYUNDAI;IX20;20230608;20150528;4992;MPV;5;ROOD;Niet geregistreerd;4;1591;1169;1730;1269;550;1100;20120105;20120105;Geen verstrekking in Open Data;24610;Ja;4;4;0;0;410;0;M1;r. dwarsbalk by voorzitting;1730;JC;e4*2007/46*0207*01;F5P51;A41BZ1;0;0.07;262;Nee;Nee;Nee;2830;0;2022;Geen oordeel;07;Ja;2023-06-08T00:00:00.000;2015-05-28T00:00:00.000;2012-01-05T00:00:00.000;2012-01-05T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00SZZ8;Personenauto;HYUNDAI;IX20;20230615;20210915;3832;MPV;5;GRIJS;Niet geregistreerd;4;1591;1155;1710;1255;550;1300;20120615;20120615;Geen verstrekking in Open Data;20515;Ja;4;4;0;0;410;0;M1;r. dwarsbalk by voorzitting;1710;JC;e4*2007/46*0207*01;F5P41;M61BZ1;0;0.07;262;Nee;Nee;Nee;3010;0;2022;Logisch;00;Ja;2023-06-15T00:00:00.000;2021-09-15T00:00:00.000;2012-06-15T00:00:00.000;2012-06-15T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00SZZ9;Personenauto;HYUNDAI;I 10;20240103;20161103;;MPV;5;ROOD;Niet geregistreerd;4;1086;880;1405;980;400;700;20120103;20120103;Geen verstrekking in Open Data;9900;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*05;F5P41;M55AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2024-01-03T00:00:00.000;2016-11-03T00:00:00.000;2012-01-03T00:00:00.000;2012-01-03T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB1;Personenauto;HYUNDAI;I40;20240102;20161215;4810;stationwagen;5;BLAUW;Niet geregistreerd;4;1591;1370;2030;1470;600;1300;20120102;20120102;Geen verstrekking in Open Data;28640;Ja;4;4;0;0;477;0;M1;r. dwarsbalk by voorzitting;2030;VF;e4*2007/46*0263*04;C5P21;M61AZ1;0;0.07;277;Nee;Nee;Nee;3330;0;2022;Logisch;00;Ja;2024-01-02T00:00:00.000;2016-12-15T00:00:00.000;2012-01-02T00:00:00.000;2012-01-02T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB2;Personenauto;HYUNDAI;IX20;20230407;20160408;3033;MPV;5;ZWART;Niet geregistreerd;4;1396;1153;1710;1253;550;1300;20120104;20120104;Geen verstrekking in Open Data;19549;Ja;4;4;0;0;410;0;M1;r. dwarsbalk by voorzitting;1710;JC;e4*2007/46*0207*01;F5P21;M52BZ1;0;0.05;262;Nee;Nee;Nee;3010;0;2022;Logisch;00;Ja;2023-04-07T00:00:00.000;2016-04-08T00:00:00.000;2012-01-04T00:00:00.000;2012-01-04T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB3;Personenauto;HYUNDAI;I 10;20230315;20120425;2201;MPV;5;BLAUW;Niet geregistreerd;4;1248;915;1430;1015;450;700;20120223;20120223;Geen verstrekking in Open Data;13895;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1430;PA;e4*2001/116*0131*05;F5P51;A42CZ1;0;0.06;238;Nee;Nee;Nee;2130;0;2022;Logisch;00;Ja;2023-03-15T00:00:00.000;2012-04-25T00:00:00.000;2012-02-23T00:00:00.000;2012-02-23T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB4;Personenauto;HYUNDAI;IX35;20240117;20120117;9159;MPV;5;WIT;Niet geregistreerd;4;1998;1372;1980;1472;736;1600;20120117;20120117;Geen verstrekking in Open Data;32289;Ja;4;4;0;0;441;0;M1;r. dwarsbalk by voorzitting;1980;ELH;e11*2007/46*0192*00;F5P11;A61BZ1;0;0.08;264;Nee;Nee;Nee;3580;0;2023;Logisch;00;Ja;2024-01-17T00:00:00.000;2012-01-17T00:00:00.000;2012-01-17T00:00:00.000;2012-01-17T00:00:00.000;E;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB5;Personenauto;HYUNDAI;IX35;20240203;20180120;4898;MPV;5;ZWART;Niet geregistreerd;4;1591;1280;1830;1380;690;1200;20120203;20120203;Geen verstrekking in Open Data;25840;Ja;4;4;0;0;441;0;M1;r. dwarsbalk by voorzitting;1830;ELH;e11*2007/46*0192*00;F5P31;M64AZ1;0;0.07;264;Nee;Nee;Nee;3030;0;2023;Logisch;00;Ja;2024-02-03T00:00:00.000;2018-01-20T00:00:00.000;2012-02-03T00:00:00.000;2012-02-03T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB6;Personenauto;HYUNDAI;IX35;20230812;20200813;4788;MPV;5;GRIJS;Niet geregistreerd;4;1591;1280;1830;1380;690;1200;20120119;20120119;Geen verstrekking in Open Data;25040;Ja;4;4;0;0;441;0;M1;r. dwarsbalk by voorzitting;1830;ELH;e11*2007/46*0192*00;F5P31;M64AZ1;0;0.07;264;Nee;Nee;Nee;3030;0;2022;Logisch;00;Ja;2023-08-12T00:00:00.000;2020-08-13T00:00:00.000;2012-01-19T00:00:00.000;2012-01-19T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB8;Personenauto;HYUNDAI;SANTA FE;20240224;20120224;14553;stationwagen;5;ZWART;Niet geregistreerd;4;2359;1734;2505;1834;750;2000;20120224;20120224;Geen verstrekking in Open Data;46170;Ja;4;4;0;0;466;0;M1;r. tegen schutbord onder motorkap;2505;CM;e11*2001/116*0270*11;C5P24;A61AZ1;0;0.07;270;Nee;Nee;Nee;4505;0;2023;Logisch;00;Ja;2024-02-24T00:00:00.000;2012-02-24T00:00:00.000;2012-02-24T00:00:00.000;2012-02-24T00:00:00.000;E;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBB9;Personenauto;HYUNDAI;I20;20231017;20181101;1189;MPV;5;GRIJS;Niet geregistreerd;4;1248;945;1515;1045;450;850;20120229;20120229;Geen verstrekking in Open Data;13490;Ja;4;4;0;0;394;0;M1;r. bodemplaat by voorzitting;1515;PBT;e11*2007/46*0129*02;F5P41;M51AZ1;0;0.05;253;Nee;Nee;Nee;2365;0;2022;Logisch;00;Ja;2023-10-17T00:00:00.000;2018-11-01T00:00:00.000;2012-02-29T00:00:00.000;2012-02-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBD1;Personenauto;HYUNDAI;I20;20230228;20120406;1120;MPV;5;ROOD;Niet geregistreerd;4;1248;945;1515;1045;450;850;20120228;20120228;Geen verstrekking in Open Data;12994;Ja;4;4;0;0;394;0;M1;r. bodemplaat by voorzitting;1515;PBT;e11*2007/46*0129*02;F5P41;M51AZ1;0;0.05;253;Nee;Nee;Nee;2365;0;2022;Logisch;00;Ja;2023-02-28T00:00:00.000;2012-04-06T00:00:00.000;2012-02-28T00:00:00.000;2012-02-28T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBD2;Personenauto;HYUNDAI;I20;20230409;20120618;1189;MPV;5;ZWART;Niet geregistreerd;4;1248;945;1515;1045;450;850;20120229;20120229;Geen verstrekking in Open Data;13490;Ja;4;4;0;0;394;0;M1;r. bodemplaat by voorzitting;1515;PBT;e11*2007/46*0129*02;F5P41;M51AZ1;0;0.05;253;Nee;Nee;Nee;2365;0;2022;Logisch;00;Ja;2023-04-09T00:00:00.000;2012-06-18T00:00:00.000;2012-02-29T00:00:00.000;2012-02-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBD3;Personenauto;HYUNDAI;I 30CW;20240114;20200504;3418;MPV;5;ZWART;Niet geregistreerd;4;1396;1211;1820;1311;550;1200;20120114;20120114;Geen verstrekking in Open Data;19294;Ja;4;4;0;0;450;0;M1;r. dwarsbalk by voorzitting;1820;FDH;e11*2001/116*0343*12;F5PG1;M56AZ1;0;0.06;270;Nee;Nee;Nee;3020;0;2023;Logisch;00;Ja;2024-01-14T00:00:00.000;2020-05-04T00:00:00.000;2012-01-14T00:00:00.000;2012-01-14T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBL5;Personenauto;HYUNDAI;I 10;20230228;20130510;;MPV;5;BLAUW;Niet geregistreerd;4;1086;880;1405;980;400;700;20120228;20120228;Geen verstrekking in Open Data;9900;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*05;F5P41;M55AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-02-28T00:00:00.000;2013-05-10T00:00:00.000;2012-02-28T00:00:00.000;2012-02-28T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TBL6;Personenauto;HYUNDAI;I20;20231113;20120218;1189;MPV;5;ZWART;Niet geregistreerd;4;1248;945;1515;1045;450;850;20120218;20120218;Geen verstrekking in Open Data;13490;Ja;4;4;0;0;394;0;M1;r. bodemplaat by voorzitting;1515;PBT;e11*2007/46*0129*02;F5P41;M51AZ1;0;0.05;253;Nee;Nee;Nee;2365;0;2022;Logisch;00;Ja;2023-11-13T00:00:00.000;2012-02-18T00:00:00.000;2012-02-18T00:00:00.000;2012-02-18T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TDG1;Personenauto;HYUNDAI;I 30;20240228;20190720;3500;MPV;5;BLAUW;Niet geregistreerd;4;1591;1168;1720;1268;550;1200;20120228;20120228;Geen verstrekking in Open Data;19505;Ja;4;4;0;0;428;0;M1;r. dwarsbalk by voorzitting;1720;FDH;e11*2001/116*0343*12;B5PI1;M64AZ1;0;0.07;265;Nee;Nee;Nee;2920;0;2023;Logisch;00;Ja;2024-02-28T00:00:00.000;2019-07-20T00:00:00.000;2012-02-28T00:00:00.000;2012-02-28T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TDG2;Personenauto;HYUNDAI;IX35;20240202;20171125;4719;MPV;5;GRIJS;Niet geregistreerd;4;1591;1280;1830;1380;690;1200;20120130;20120130;Geen verstrekking in Open Data;24540;Ja;4;4;0;0;441;0;M1;r. dwarsbalk by voorzitting;1830;ELH;e11*2007/46*0192*00;F5P31;M64AZ1;0;0.07;264;Nee;Nee;Nee;3030;0;2023;Logisch;00;Ja;2024-02-02T00:00:00.000;2017-11-25T00:00:00.000;2012-01-30T00:00:00.000;2012-01-30T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TDL8;Personenauto;HYUNDAI;IX20;20240104;20131114;2885;MPV;5;WIT;Niet geregistreerd;4;1396;1153;1710;1253;550;1300;20120104;20120104;Geen verstrekking in Open Data;18494;Ja;4;4;0;0;410;0;M1;r. dwarsbalk by voorzitting;1710;JC;e4*2007/46*0207*01;F5P21;M52BZ1;0;0.05;262;Nee;Nee;Nee;3010;0;2022;Logisch;00;Ja;2024-01-04T00:00:00.000;2013-11-14T00:00:00.000;2012-01-04T00:00:00.000;2012-01-04T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TFF8;Personenauto;HYUNDAI;I40;20230719;20201121;8945;stationwagen;5;ZWART;Niet geregistreerd;4;1999;1416;2080;1516;700;1500;20120111;20120111;Geen verstrekking in Open Data;40134;Ja;4;4;0;0;477;0;M1;r. dwarsbalk by voorzitting;2080;VF;e4*2007/46*0263*03;C5P31;A61BZ1;0;0.09;277;Nee;Nee;Nee;3580;0;2022;Logisch;00;Ja;2023-07-19T00:00:00.000;2020-11-21T00:00:00.000;2012-01-11T00:00:00.000;2012-01-11T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TFR7;Personenauto;HYUNDAI;I 10;20240131;20120327;;MPV;5;GRIJS;Niet geregistreerd;4;1086;880;1405;980;400;700;20120131;20120131;Geen verstrekking in Open Data;9859;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*05;F5P41;M55AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2023;Logisch;00;Ja;2024-01-31T00:00:00.000;2012-03-27T00:00:00.000;2012-01-31T00:00:00.000;2012-01-31T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TFS9;Personenauto;HYUNDAI;IX35;20230418;20180406;2082;MPV;5;ZWART;Niet geregistreerd;4;1591;1280;1830;1380;690;1200;20110414;20120127;Geen verstrekking in Open Data;23540;Ja;4;4;0;0;441;0;M1;by voorzitting r.;1830;EL;e11*2007/46*0104*03;F5P21;M64AZ1;0;0.07;264;Nee;Nee;Nee;3030;0;2022;Geen oordeel;05;Ja;2023-04-18T00:00:00.000;2018-04-06T00:00:00.000;2011-04-14T00:00:00.000;2012-01-27T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TFV2;Personenauto;HYUNDAI;I 10;20230911;20180913;;MPV;5;ZWART;Niet geregistreerd;4;1086;880;1405;980;400;700;20120202;20120202;Geen verstrekking in Open Data;9900;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*05;F5P41;M55AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-09-11T00:00:00.000;2018-09-13T00:00:00.000;2012-02-02T00:00:00.000;2012-02-02T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TFZ5;Personenauto;HYUNDAI;I 10;20230421;20210422;;MPV;5;BLAUW;Niet geregistreerd;4;1248;885;1410;985;450;800;20120116;20120116;Geen verstrekking in Open Data;12100;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1410;PA;e4*2001/116*0131*05;F5P51;M56AZ1;0;0.06;238;Nee;Nee;Nee;2210;0;2022;Logisch;00;Ja;2023-04-21T00:00:00.000;2021-04-22T00:00:00.000;2012-01-16T00:00:00.000;2012-01-16T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TGD3;Personenauto;HYUNDAI;IX35;20230811;20210813;5188;MPV;5;ZWART;Niet geregistreerd;4;1591;1280;1830;1380;690;1200;20120114;20120114;Geen verstrekking in Open Data;26340;Ja;4;4;0;0;441;0;M1;r. dwarsbalk by voorzitting;1830;ELH;e11*2007/46*0192*00;F5P31;M64AZ1;0;0.07;264;Nee;Nee;Nee;3030;0;2022;Logisch;00;Ja;2023-08-11T00:00:00.000;2021-08-13T00:00:00.000;2012-01-14T00:00:00.000;2012-01-14T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TGH8;Personenauto;HYUNDAI;I40;20231010;20230203;4607;stationwagen;5;GRIJS;Niet geregistreerd;4;1591;1370;2030;1470;600;1300;20120120;20120120;Geen verstrekking in Open Data;28589;Ja;4;4;0;0;477;0;M1;r. dwarsbalk by voorzitting;2030;VF;e4*2007/46*0263*03;C5P21;M61AZ1;0;0.07;277;Ja;Nee;Nee;3330;0;2023;Logisch;00;Nee;2023-10-10T00:00:00.000;2023-02-03T00:00:00.000;2012-01-20T00:00:00.000;2012-01-20T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00TGX7;Personenauto;HYUNDAI;IX20;20231116;20181123;2848;MPV;5;ZWART;Niet geregistreerd;4;1396;1153;1710;1253;550;1300;20120127;20120127;Geen verstrekking in Open Data;18054;Ja;4;4;0;0;410;0;M1;r. dwarsbalk by voorzitting;1710;JC;e4*2007/46*0207*00;F5P21;M52BZ1;0;0.05;262;Nee;Nee;Nee;3010;0;2022;Logisch;00;Ja;2023-11-16T00:00:00.000;2018-11-23T00:00:00.000;2012-01-27T00:00:00.000;2012-01-27T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00THD3;Personenauto;HYUNDAI;IX20;20240204;20140211;5257;MPV;5;BLAUW;Niet geregistreerd;4;1591;1169;1730;1269;550;1100;20120127;20120127;Geen verstrekking in Open Data;22109;Ja;4;4;0;0;410;0;M1;r. dwarsbalk by voorzitting;1730;JC;e4*2007/46*0207*01;F5P51;A41BZ1;0;0.07;262;Nee;Nee;Nee;2830;0;2023;Logisch;00;Ja;2024-02-04T00:00:00.000;2014-02-11T00:00:00.000;2012-01-27T00:00:00.000;2012-01-27T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00THK4;Personenauto;HYUNDAI;I 10;20230407;20220404;;MPV;5;GRIJS;Niet geregistreerd;4;1086;880;1405;980;400;700;20120210;20120210;Geen verstrekking in Open Data;8359;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*05;F5P41;M55AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-04-07T00:00:00.000;2022-04-04T00:00:00.000;2012-02-10T00:00:00.000;2012-02-10T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
00THK5;Personenauto;HYUNDAI;I 10;20230503;20120423;;MPV;5;WIT;Niet geregistreerd;4;1248;885;1410;985;450;800;20120330;20120330;Geen verstrekking in Open Data;9494;Ja;4;4;0;0;0;0;M1;r. dwarsbalk by voorzitting;1410;PA;e4*2001/116*0131*05;F5P51;M56AZ1;0;0.06;238;Nee;Nee;Nee;2210;0;2022;Logisch;00;Ja;2023-05-03T00:00:00.000;2012-04-23T00:00:00.000;2012-03-30T00:00:00.000;2012-03-30T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
