kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;type_gasinstallatie;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;vervaldatum_apk;vervaldatum_apk_dt;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;zuinigheidsclassificatie;maximum_ondersteunende_snelheid;maximale_constructiesnelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;europese_voertuigcategorie_toevoeging;europese_uitvoeringcategorie_toevoeging
01HBL8;Personenauto;BMW;3ER REIHE;20210220;coupe;GRIJS;Niet geregistreerd;6;1440;1540;20030407;20081007;Geen verstrekking in Open Data;Ja;2;4;M1;r. op schroefveerkoker onder motorkap;;0.11;273;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2021-02-20T00:00:00.000;2003-04-07T00:00:00.000;2008-10-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;449;0;1965;0;3740;20231026;2023-10-26T00:00:00.000;15479;5;2979;1965;730;1700;;;e1*2001/116*0112*10;BD51;32;0;E;;;;;;
01HBL9;Personenauto;BMW;X3 3.0I;20200409;stationwagen;BLAUW;Niet geregistreerd;6;1615;1715;20050630;20081018;Geen verstrekking in Open Data;Ja;4;4;M1;r. schutbord motorruimte;;0.12;280;Nee;Nee;Nee;2023;Geen oordeel;05;Ja;2020-04-09T00:00:00.000;2005-06-30T00:00:00.000;2008-10-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;2400;;;20240324;2024-03-24T00:00:00.000;12504;5;2996;2400;720;2000;;;;;;;;;;;;;
01HBSX;Personenauto;BMW;Z REIHE;20030108;cabriolet;ZWART;Niet geregistreerd;4;1195;1295;20010525;20010525;Geen verstrekking in Open Data;Ja;2;4;M1;midden tegen schutbord onder motorkap;;0.07;245;Nee;Nee;Nee;2022;Logisch;00;Ja;2003-01-08T00:00:00.000;2001-05-25T00:00:00.000;2001-05-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;405;0;1490;1;0;20230820;2023-08-20T00:00:00.000;8555;2;1895;1490;;;;;e1*98/14*0029*11;CM11;01;0;D;;;;;;
01HBX7;Personenauto;BMW;3ER REIHE;20120720;sedan;GRIJS;Niet geregistreerd;4;1335;1435;20081016;20081016;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2012-07-20T00:00:00.000;2008-10-16T00:00:00.000;2008-10-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1880;0;3205;20240203;2024-02-03T00:00:00.000;9386;5;1995;1880;695;1250;43788;390L;e1*2001/116*0308*10;PF51;AA;0;A;;;;;;
01HDL2;Personenauto;BMW;1ER REIHE;20210301;stationwagen;GROEN;Niet geregistreerd;4;1240;1340;20081024;20081024;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2021-03-01T00:00:00.000;2008-10-24T00:00:00.000;2008-10-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;20231213;2023-12-13T00:00:00.000;5672;5;1599;1765;650;1200;27657;187;e1*2001/116*0287*15;UE31;AJ;0;B;;;;;;
01HDLK;Personenauto;BMW;3ER REIHE;20200707;coupe;BLAUW;Niet geregistreerd;4;1260;1360;20010529;20010529;Geen verstrekking in Open Data;Ja;2;4;M1;r. op schroefveerkoker onder motorkap;;0.06;273;Nee;Ja;Nee;2023;Logisch;00;Ja;2020-07-07T00:00:00.000;2001-05-29T00:00:00.000;2001-05-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;449;0;1785;1;3260;20240217;2024-02-17T00:00:00.000;9097;5;1895;1785;680;1400;;;e1*98/14*0112*05;BL31;01;0;C;;;;;;
01HDNN;Personenauto;BMW;5ER REIHE;20221123;sedan;GRIJS;Niet geregistreerd;6;1505;1605;20010606;20010606;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.09;283;Nee;Ja;Nee;2022;Logisch;00;Ja;2022-11-23T00:00:00.000;2001-06-06T00:00:00.000;2001-06-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;478;0;2040;1;4030;20230524;2023-05-24T00:00:00.000;12700;5;2494;2040;750;1900;;;e1*98/14*0028*14;DT41;01;0;E;;;;;;
01HDP5;Personenauto;BMW;1ER REIHE;20220520;stationwagen;WIT;Niet geregistreerd;4;1230;1330;20081030;20081030;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-05-20T00:00:00.000;2008-10-30T00:00:00.000;2008-10-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1755;0;3030;20230519;2023-05-19T00:00:00.000;5663;5;1599;1755;650;1200;27622;187;e1*2001/116*0287*12;UB71;AA;0;B;;;;;;
01HDZ8;Personenauto;BMW;3ER REIHE;20081029;stationwagen;ZWART;Niet geregistreerd;6;1530;1630;20081029;20081029;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.12;276;Nee;Nee;Nee;2023;Onlogisch;04;Ja;2008-10-29T00:00:00.000;2008-10-29T00:00:00.000;2008-10-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;2095;0;3870;20231029;2023-10-29T00:00:00.000;18330;5;2996;2095;750;1700;73955;390L;e1*2001/116*0308*10;UV51;AB;0;C;;;;;;
01HFK5;Personenauto;BMW;3ER REIHE;20230112;stationwagen;ZWART;Niet geregistreerd;4;1480;1580;20081031;20081031;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;276;Ja;Nee;Nee;2023;Logisch;00;Nee;2023-01-12T00:00:00.000;2008-10-31T00:00:00.000;2008-10-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;2045;0;3720;20231020;2023-10-20T00:00:00.000;11844;5;1995;2045;745;1600;48804;390L;e1*2001/116*0308*08;VU51;AA;0;B;;;;;;
01HFLF;Personenauto;BMW;318I U9;20010703;sedan;GRIJS;Niet geregistreerd;4;1170;1270;19920423;20010611;Geen verstrekking in Open Data;Nee;4;4;M1;r. in watergoot v. voorruit;;0.07;270;Nee;Nee;Nee;;Niet geregistreerd;NG;Ja;2001-07-03T00:00:00.000;1992-04-23T00:00:00.000;2001-06-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;1600;0;2800;20020522;2002-05-22T00:00:00.000;6381;;1796;1600;500;1200;;;;;;;;;;;;;
01HFPJ;Personenauto;BMW;Z REIHE;20070402;cabriolet;GRIJS;Niet geregistreerd;6;1245;1345;20010614;20010614;Geen verstrekking in Open Data;Ja;2;4;M1;midden tegen schutbord onder motorkap;;0.09;245;Nee;Nee;Nee;2022;Logisch;00;Ja;2007-04-02T00:00:00.000;2001-06-14T00:00:00.000;2001-06-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;405;0;1540;1;0;20231001;2023-10-01T00:00:00.000;10444;2;2171;1540;;;;;e1*98/14*0029*12;CN11;01;0;F;;;;;;
01HFV5;Personenauto;BMW;3ER REIHE;20220704;stationwagen;BLAUW;Niet geregistreerd;4;1405;1505;20081107;20081107;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-07-04T00:00:00.000;2008-11-07T00:00:00.000;2008-11-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1970;0;3445;20231208;2023-12-08T00:00:00.000;9002;5;1995;1970;695;1400;42323;390L;e1*2001/116*0308*08;VR91;AA;0;A;;;;;;
01HGD8;Personenauto;BMW;3ER REIHE;20110218;sedan;GROEN;Niet geregistreerd;4;1365;1465;20081107;20081107;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2011-02-18T00:00:00.000;2008-11-07T00:00:00.000;2008-11-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1910;0;3385;20231109;2023-11-09T00:00:00.000;8792;5;1995;1910;695;1400;41522;390L;e1*2001/116*0308*10;PF51;AB;0;A;;;;;;
01HGJ4;Personenauto;BMW;3ER REIHE;20170224;stationwagen;ZWART;Niet geregistreerd;4;1495;1595;20081111;20081111;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2017-02-24T00:00:00.000;2008-11-11T00:00:00.000;2008-11-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;2060;0;3735;20230410;2023-04-10T00:00:00.000;12229;5;1995;2060;745;1600;50272;390L;e1*2001/116*0308*08;VU51;AB;0;B;;;;;;
01HGLP;Personenauto;BMW;X REIHE;20230207;stationwagen;GRIJS;Niet geregistreerd;6;2030;2130;20010629;20010629;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;282;Nee;Nee;Nee;2023;Logisch;00;Ja;2023-02-07T00:00:00.000;2001-06-29T00:00:00.000;2001-06-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;2655;1;5075;20230713;2023-07-13T00:00:00.000;16909;5;2979;2655;750;2300;;;e1*98/14*0153*04;FA51;04;0;G;;;;;;
01HGN4;Personenauto;BMW;5ER REIHE;20081110;stationwagen;ZWART;Niet geregistreerd;6;1535;1635;20051116;20081110;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;289;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2008-11-10T00:00:00.000;2005-11-16T00:00:00.000;2008-11-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2160;0;3820;20231215;2023-12-15T00:00:00.000;13596;5;2497;2160;750;1600;;;e1*2001/116*0230*05;NL31;31;0;C;;;;;;
01HGT9;Personenauto;BMW;3ER REIHE;20220815;sedan;GRIJS;Niet geregistreerd;4;1405;1505;20081115;20081115;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-08-15T00:00:00.000;2008-11-15T00:00:00.000;2008-11-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1950;0;3625;20230517;2023-05-17T00:00:00.000;9028;5;1995;1950;745;1600;40033;390L;e1*2001/116*0308*10;PN11;5C;0;A;;;;;;
01HHHG;Personenauto;BMW;3ER REIHE;20161201;hatchback;GRIJS;Niet geregistreerd;4;1275;1375;20010706;20010706;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.06;273;Nee;Nee;Nee;2022;Logisch;00;Ja;2016-12-01T00:00:00.000;2001-07-06T00:00:00.000;2001-07-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;426;0;1800;1;3125;20230425;2023-04-25T00:00:00.000;6538;5;1796;1800;670;1250;;;e1*98/14*0167*01;AT51;01;0;B;;;;;;
01HHKT;Personenauto;BMW;3ER REIHE;20201009;sedan;BLAUW;Niet geregistreerd;4;1260;1360;20010713;20010713;Geen verstrekking in Open Data;Nee;4;4;M1;op r. schroefveerkoker onder motorkap;;0.06;273;Nee;Ja;Nee;2020;Logisch;00;Ja;2020-10-09T00:00:00.000;2001-07-13T00:00:00.000;2001-07-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;447;0;1785;1;3260;20200829;2020-08-29T00:00:00.000;8629;5;1895;1785;680;1400;;;e1*98/14*0097*08;AL31;01;0;C;;;;;;
01HHNN;Personenauto;BMW;5ER REIHE;20070822;sedan;GRIJS;Niet geregistreerd;6;1570;1670;20010723;20010723;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;283;Nee;Ja;Nee;2022;Logisch;00;Ja;2007-08-22T00:00:00.000;2001-07-23T00:00:00.000;2001-07-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;478;0;2135;1;4010;20231024;2023-10-24T00:00:00.000;14566;5;2497;2135;750;1800;;;e1*98/14*0028*14;DL91;01;0;D;;;;;;
01HHP8;Personenauto;BMW;740 I A;20121229;sedan;ZWART;Niet geregistreerd;8;1690;1790;19931119;20081125;Geen verstrekking in Open Data;Ja;4;4;M1;r. by voorruit;;0.12;283;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2012-12-29T00:00:00.000;1993-11-19T00:00:00.000;2008-11-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;2310;;;20240110;2024-01-10T00:00:00.000;22254;5;3982;2310;650;1600;;;;;;;;;;;;;
01HJBK;Personenauto;BMW;5ER REIHE;20160426;sedan;BLAUW;Niet geregistreerd;6;1500;1600;20010720;20010720;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;283;Nee;Ja;Nee;2022;Niet geregistreerd;NG;Ja;2016-04-26T00:00:00.000;2001-07-20T00:00:00.000;2001-07-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;478;0;2035;1;3825;20230222;2023-02-22T00:00:00.000;11601;5;2171;2035;750;1700;;;e1*98/14*0028*13;DT21;01;0;D;;;;;;
01HJT9;Personenauto;BMW;5ER REIHE;20211209;stationwagen;ZWART;Niet geregistreerd;8;1700;1800;20041202;20081223;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.14;289;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2021-12-09T00:00:00.000;2004-12-02T00:00:00.000;2008-12-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2285;0;4345;20231223;2023-12-23T00:00:00.000;24768;5;4398;2285;750;2000;;;e1*2001/116*0230*04;NH31;32;0;F;;;;;;
01HJX5;Personenauto;BMW;3ER REIHE;20100324;cabriolet;GRIJS;Niet geregistreerd;6;1660;1760;20080103;20081224;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.09;276;Nee;Nee;Nee;2023;Geen oordeel;05;Ja;2010-03-24T00:00:00.000;2008-01-03T00:00:00.000;2008-12-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;458;0;2115;0;3790;20240206;2024-02-06T00:00:00.000;14772;4;2996;2115;750;1600;;;e1*2001/116*0346*03;WN31;04;0;D;;;;;;
01HJZ3;Personenauto;BMW;5ER REIHE;20221203;stationwagen;BLAUW;Niet geregistreerd;4;1565;1665;20090115;20090115;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;289;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-12-03T00:00:00.000;2009-01-15T00:00:00.000;2009-01-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2190;0;4050;20231020;2023-10-20T00:00:00.000;13240;5;1995;2190;750;1800;58484;560L;e1*2001/116*0230*14;PT11;AB;0;A;;;;;;
01HJZ5;Personenauto;BMW;5ER REIHE;20110405;stationwagen;GRIJS;Niet geregistreerd;6;1605;1705;20090102;20090102;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.09;289;Nee;Nee;Nee;2022;Logisch;00;Ja;2011-04-05T00:00:00.000;2009-01-02T00:00:00.000;2009-01-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2230;0;4290;20240108;2024-01-08T00:00:00.000;17370;5;2996;2230;750;2000;72262;560L;e1*2001/116*0230*14;PU71;AB;0;B;;;;;;
01HJZ6;Personenauto;BMW;1ER REIHE;20200808;hatchback;GRIJS;Niet geregistreerd;4;1240;1340;20090102;20090102;Geen verstrekking in Open Data;Ja;4;4;M1;r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2020-08-08T00:00:00.000;2009-01-02T00:00:00.000;2009-01-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;20240102;2024-01-02T00:00:00.000;5833;5;1599;1765;650;1200;28269;187;e1*2001/116*0287*13;UE31;AJ;0;B;;;;;;
01HKBD;Personenauto;BMW;3ER REIHE;20221110;hatchback;BLAUW;Niet geregistreerd;4;1275;1375;20010807;20010807;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.06;273;Nee;Ja;Nee;2022;Logisch;00;Ja;2022-11-10T00:00:00.000;2001-08-07T00:00:00.000;2001-08-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;426;0;1800;1;3125;20231206;2023-12-06T00:00:00.000;6390;5;1796;1800;670;1250;;;e1*98/14*0167*01;AT51;31;0;B;;;;;;
01HKD6;Personenauto;BMW;1ER REIHE;20150804;stationwagen;BLAUW;Niet geregistreerd;4;1230;1330;20090326;20090326;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2015-08-04T00:00:00.000;2009-03-26T00:00:00.000;2009-03-26T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1755;0;3030;20230128;2023-01-28T00:00:00.000;6635;5;1599;1755;650;1200;31327;187;e1*2001/116*0287*15;UB71;AJ;0;B;;;;;;
01HKD8;Personenauto;BMW;1ER REIHE;20220315;stationwagen;WIT;Niet geregistreerd;4;1250;1350;20090113;20090113;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-03-15T00:00:00.000;2009-01-13T00:00:00.000;2009-01-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1775;0;3050;20230903;2023-09-03T00:00:00.000;6717;5;1995;1775;670;1200;31640;187;e1*2001/116*0287*15;UE51;AJ;0;B;;;;;;
01HKDF;Personenauto;BMW;3ER REIHE;20220824;hatchback;ZWART;Niet geregistreerd;4;1275;1375;20010809;20010809;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.06;273;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-08-24T00:00:00.000;2001-08-09T00:00:00.000;2001-08-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;426;0;1800;1;3125;20230511;2023-05-11T00:00:00.000;6195;5;1796;1800;670;1250;;;e1*98/14*0167*01;AT51;31;0;B;;;;;;
