kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;bruto_bpm;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;cilinderinhoud;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;zuinigheidsclassificatie;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_ondersteunende_snelheid;catalogusprijs;maximum_last_onder_de_vooras_sen_tezamen_koppeling;type_gasinstallatie;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd
01LST5;Personenauto;NISSAN;NISSAN QASHQAI;20230410;20220613;5283;MPV;5;GRIJS;Niet geregistreerd;4;1598;1210;1830;1310;655;1200;20100624;20100624;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*11;A;A01;0;0.06;263;Nee;Nee;Nee;3030;0;2022;Onlogisch;04;Ja;2023-04-10T00:00:00.000;2022-06-13T00:00:00.000;2010-06-24T00:00:00.000;2010-06-24T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;26778;;;;;;;
01LSTV;Personenauto;NISSAN;NISSAN MICRA;20230401;20141008;1952;hatchback;5;GRIJS;Niet geregistreerd;4;1240;940;1475;1040;510;800;20030507;20030507;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1475;;e11*2001/116*0195*00;B;B01;0;0.05;243;Nee;Nee;Nee;2275;0;2022;Logisch;00;Ja;2023-04-01T00:00:00.000;2014-10-08T00:00:00.000;2003-05-07T00:00:00.000;2003-05-07T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01LSZZ;Personenauto;NISSAN;NISSAN X-TRAIL;20231116;20200122;7688;stationwagen;5;ZWART;Niet geregistreerd;4;1998;1390;2000;1490;745;1500;20030513;20030513;Geen verstrekking in Open Data;Ja;4;4;0;0;451;0;M1;op bodemplaat by r. voorzitting;2000;;e1*98/14*0166*02;A;A01;0;0.07;263;Nee;Nee;Nee;3500;0;2022;Logisch;00;Ja;2023-11-16T00:00:00.000;2020-01-22T00:00:00.000;2003-05-13T00:00:00.000;2003-05-13T00:00:00.000;E;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01LTB2;Personenauto;NISSAN;NISSAN QASHQAI;20230630;20121020;6873;MPV;5;PAARS;Niet geregistreerd;4;1997;1275;1960;1375;685;1200;20100630;20100630;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1960;J10;e11*2001/116*0295*11;B;B02;0;0.08;263;Nee;Nee;Nee;3160;0;2022;Logisch;00;Ja;2023-06-30T00:00:00.000;2012-10-20T00:00:00.000;2010-06-30T00:00:00.000;2010-06-30T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;31662;;;;;;;
01LTDR;Personenauto;NISSAN;NISSAN MICRA;20231203;20151201;3321;hatchback;5;GRIJS;Niet geregistreerd;4;1386;965;1475;1065;510;730;20030515;20030515;Geen verstrekking in Open Data;Ja;4;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1475;;e11*2001/116*0195*00;G;G02;0;0.06;243;Nee;Nee;Nee;2205;0;2022;Logisch;00;Ja;2023-12-03T00:00:00.000;2015-12-01T00:00:00.000;2003-05-15T00:00:00.000;2003-05-15T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01LTKL;Personenauto;NISSAN;NISSAN MICRA;20230517;20220926;3170;hatchback;5;BEIGE;Niet geregistreerd;4;1240;955;1475;1055;350;350;20030516;20030516;Geen verstrekking in Open Data;Ja;4;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1475;;e11*2001/116*0195*00;F;F03;0;0.06;243;Nee;Nee;Nee;1825;0;2022;Logisch;00;Ja;2023-05-17T00:00:00.000;2022-09-26T00:00:00.000;2003-05-16T00:00:00.000;2003-05-16T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01LTL8;Personenauto;NISSAN;NISSAN PIXO;20230702;20100630;;hatchback;4;GRIJS;Niet geregistreerd;3;996;830;1250;930;100;200;20100630;20100630;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*01;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-07-02T00:00:00.000;2010-06-30T00:00:00.000;2010-06-30T00:00:00.000;2010-06-30T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;9580;;;;;;;
01LTS5;Personenauto;NISSAN;NISSAN PIXO;20240330;20110217;;hatchback;4;GRIJS;Niet geregistreerd;3;996;830;1250;930;100;200;20110217;20110217;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*01;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2023;Onlogisch;04;Ja;2024-03-30T00:00:00.000;2011-02-17T00:00:00.000;2011-02-17T00:00:00.000;2011-02-17T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;8239;;;;;;;
01LTZ5;Personenauto;NISSAN;NISSAN PIXO;20230706;20190618;;hatchback;4;ZWART;Niet geregistreerd;3;996;830;1250;930;100;200;20100812;20100812;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*01;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-07-06T00:00:00.000;2019-06-18T00:00:00.000;2010-08-12T00:00:00.000;2010-08-12T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;9580;;;;;;;
01LVBL;Personenauto;NISSAN;NISSAN PRIMERA;20230409;20200328;5398;hatchback;5;GRIJS;Niet geregistreerd;4;1998;1314;1910;1414;700;1500;20030523;20030523;Geen verstrekking in Open Data;Ja;4;4;0;0;457;0;M1;op bodemplaat by r. voorzitting;1910;;e11*98/14*0183*02;L;L01;0;0.07;268;Nee;Nee;Nee;3410;0;2022;Logisch;00;Ja;2023-04-09T00:00:00.000;2020-03-28T00:00:00.000;2003-05-23T00:00:00.000;2003-05-23T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01LVL2;Personenauto;NISSAN;NISSAN PIXO;20230925;20200818;;hatchback;4;GRIJS;Niet geregistreerd;3;996;830;1250;930;100;200;20100925;20100925;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*01;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-09-25T00:00:00.000;2020-08-18T00:00:00.000;2010-09-25T00:00:00.000;2010-09-25T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;9580;;;;;;;
01LVV4;Personenauto;NISSAN;NISSAN QASHQAI;20230721;20100721;4590;MPV;5;GRIJS;Niet geregistreerd;4;1598;1210;1830;1310;655;1200;20100721;20100721;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*12;A;A01;0;0.06;263;Nee;Nee;Nee;3030;0;2022;Logisch;00;Ja;2023-07-21T00:00:00.000;2010-07-21T00:00:00.000;2010-07-21T00:00:00.000;2010-07-21T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;23138;;;;;;;
01LVXN;Personenauto;NISSAN;NISSAN MICRA;20230612;20120608;2394;hatchback;5;WIT;Niet geregistreerd;4;1240;940;1475;1040;350;350;20030612;20030612;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1475;;e11*2001/116*0195*01;B;B03;0;0.06;243;Nee;Nee;Nee;1825;0;2023;Logisch;00;Ja;2023-06-12T00:00:00.000;2012-06-08T00:00:00.000;2003-06-12T00:00:00.000;2003-06-12T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01LVZ4;Personenauto;NISSAN;NISSAN PIXO;20230714;20200825;;hatchback;4;WIT;Niet geregistreerd;3;996;830;1250;930;100;200;20100714;20100714;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*01;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-07-14T00:00:00.000;2020-08-25T00:00:00.000;2010-07-14T00:00:00.000;2010-07-14T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;9580;;;;;;;
01LXFV;Personenauto;NISSAN;NISSAN MICRA;20231229;20230102;2592;hatchback;5;GRIJS;Niet geregistreerd;4;1386;945;1475;1045;510;800;20030612;20030612;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1475;;e11*2001/116*0195*01;C;C01;0;0.06;243;Nee;Nee;Nee;2275;0;2023;Logisch;00;Ja;2023-12-29T00:00:00.000;2023-01-02T00:00:00.000;2003-06-12T00:00:00.000;2003-06-12T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01LXH5;Personenauto;NISSAN;NISSAN QASHQAI;20240114;20160114;4479;MPV;5;WIT;Niet geregistreerd;4;1598;1210;1830;1310;655;1200;20100720;20100720;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*12;A;A01;0;0.06;263;Nee;Nee;Nee;3030;0;2023;Logisch;00;Ja;2024-01-14T00:00:00.000;2016-01-14T00:00:00.000;2010-07-20T00:00:00.000;2010-07-20T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;22553;;;;;;;
01LXJ4;Personenauto;NISSAN;NISSAN PIXO;20230720;20161020;;hatchback;4;GRIJS;Niet geregistreerd;3;996;830;1250;930;100;200;20100720;20100720;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*01;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-07-20T00:00:00.000;2016-10-20T00:00:00.000;2010-07-20T00:00:00.000;2010-07-20T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;9580;;;;;;;
01LXK6;Personenauto;NISSAN;NISSAN NOTE;20230729;20170206;2639;MPV;5;ZWART;Niet geregistreerd;4;1386;1067;1546;1167;510;760;20100716;20100716;Geen verstrekking in Open Data;Ja;4;4;0;0;410;0;M1;r. schutbord;1546;E11;e11*2001/116*0268*09;A;A01;0;0.06;260;Nee;Nee;Nee;2306;0;2022;Logisch;00;Ja;2023-07-29T00:00:00.000;2017-02-06T00:00:00.000;2010-07-16T00:00:00.000;2010-07-16T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;15414;;;;;;;
01LXRJ;Personenauto;NISSAN;NISSAN MICRA;20231021;20211022;2373;hatchback;5;ZWART;Niet geregistreerd;4;1240;940;1475;1040;350;350;20030627;20030627;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1475;;e11*2001/116*0195*00;B;B03;0;0.06;243;Nee;Nee;Nee;1825;0;2022;Logisch;00;Ja;2023-10-21T00:00:00.000;2021-10-22T00:00:00.000;2003-06-27T00:00:00.000;2003-06-27T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
